"fips","1.28.20","2.12.20","2.19.20","2.25.20","2.5.20","3.11.20","3.18.20","3.24.20","3.30.20","3.9.20","4.15.20","4.21.20","4.28.20","4.7.20","5.13.20","5.2.20","5.6.20"
"30045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30047",0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
"30049",0,0,0,0,0,0,0,0,3,9,3,1,0,0,0,0,0
"30051",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"30053",0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
"30055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30057",0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0
"30059",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"30061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30063",0,0,0,0,0,0,0,3,3,8,10,1,13,1,0,0,0
"30065",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"30067",0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0
"30069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30073",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"30075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30081",7,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1
"30083",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"30085",0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0
"30087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30093",0,0,0,0,0,0,0,1,2,7,1,0,0,0,0,0,0
"30095",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"30097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30101",0,0,0,0,0,0,0,0,0,6,9,2,12,0,0,0,0
"30103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30107",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"30109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30111",0,0,0,0,0,0,0,2,6,23,16,1,25,7,3,0,5
"31001",3,0,0,0,0,0,0,0,1,2,16,38,33,40,74,24,27
"31003",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2
"31005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"31013",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"31015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31019",1,0,0,0,0,0,0,0,1,5,17,15,15,35,28,10,10
"31021",3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0
"31023",10,0,0,0,0,0,0,0,0,0,0,0,1,1,6,15,11
"31025",5,0,0,0,0,0,0,1,0,1,0,1,0,1,2,7,10
"31027",1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
"31029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31031",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"31033",0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1
"31035",3,0,0,0,0,0,0,0,0,0,0,2,1,0,7,1,8
"31037",48,0,0,0,0,0,0,0,0,0,3,1,1,18,232,176,101
"31039",9,0,0,0,0,0,0,0,0,0,2,0,0,2,6,4,3
"31041",2,0,0,0,0,0,0,0,0,0,2,16,2,2,4,1,1
"31043",93,0,0,0,0,0,0,0,0,0,0,2,36,427,483,414,113
"31045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31047",4,0,0,0,0,0,0,0,0,1,0,17,60,314,225,100,93
"31049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31051",0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,10,0
"31053",40,0,0,0,0,0,0,0,0,3,4,5,6,32,74,42,108
"31055",298,0,0,0,0,0,4,15,16,46,94,74,46,188,566,619,915
"31057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31059",1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
"31061",1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
"31063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"31065",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
"31067",1,0,0,0,0,0,0,0,0,0,23,3,2,5,6,2,2
"31069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31073",0,0,0,0,0,0,0,0,0,1,0,0,6,1,4,1,0
"31075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31077",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"31079",23,0,0,0,0,0,0,0,0,9,51,154,243,426,401,60,91
"31081",0,0,0,0,0,0,0,0,0,0,7,6,9,18,5,1,6
"31083",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"31089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"31091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31093",0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,6,15
"31095",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1
"31097",0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2
"31099",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,4,2
"31101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"31103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31105",0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
"31107",0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2
"31109",90,0,0,0,0,0,0,0,0,8,26,23,35,66,283,209,262
"31111",1,0,0,0,0,0,0,1,2,2,11,1,0,3,13,7,5
"31113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31119",23,0,0,0,0,0,0,0,1,1,3,1,8,79,91,72,15
"31121",3,0,0,0,0,0,0,0,0,0,2,0,6,3,8,4,6
"31123",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,1
"31125",1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
"31127",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"31129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"31131",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"31133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31137",3,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,2
"31139",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"31141",35,0,0,0,0,0,0,0,0,1,4,1,2,31,166,177,99
"31143",0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0,0
"31145",0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0
"31147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"31149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31151",29,0,0,0,0,0,0,0,0,0,0,1,10,76,198,82,69
"31153",53,0,0,0,0,0,0,1,1,14,20,10,8,37,77,89,109
"31155",3,0,0,0,0,0,0,0,1,1,2,2,0,3,1,1,11
"31157",4,0,0,0,0,0,0,0,0,1,5,8,8,5,7,12,8
"31159",1,0,0,0,0,0,0,0,0,0,1,0,3,3,6,4,9
"31161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31163",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"31165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31167",0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,7
"31169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31173",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,6
"31175",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"31177",2,0,0,0,0,0,0,0,4,14,2,0,1,1,0,1,1
"31179",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
"31181",0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
"31183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31185",5,0,0,0,0,0,0,0,0,1,1,2,3,4,4,10,5
"32001",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1
"32003",279,0,0,0,0,0,5,37,207,620,865,410,955,694,618,458,667
"32005",1,0,0,0,0,0,0,0,2,4,1,3,5,4,2,3,1
"32007",1,0,0,0,0,0,0,0,2,3,3,3,1,0,3,3,3
"32009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32013",3,0,0,0,0,0,0,0,0,5,9,4,16,2,17,18,3
"32015",0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,6,0
"32017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"32019",3,0,0,0,0,0,0,0,0,1,3,3,11,8,9,10,3
"32021",0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
"32023",1,0,0,0,0,0,0,0,1,3,6,0,19,4,6,9,10
"32027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"32031",50,0,0,0,0,0,2,10,13,118,166,80,295,136,157,139,150
"32033",0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1
"32510",10,0,0,0,0,0,0,1,1,3,6,5,12,9,11,10,13
"33001",1,0,0,0,0,0,0,0,7,2,12,3,4,5,7,7,6
"33003",2,0,0,0,0,0,0,1,6,3,9,10,1,1,3,3,7
"33005",2,0,0,0,0,0,0,0,1,2,10,8,9,10,1,3,5
"33007",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
"33009",5,0,0,0,0,2,1,4,14,8,12,3,1,3,6,3,6
"33011",184,0,0,0,0,0,0,4,16,59,209,152,186,270,285,370,269
"33013",24,0,0,0,0,0,0,0,4,17,35,19,26,43,62,46,31
"33015",61,0,0,0,0,0,2,12,28,74,139,123,115,171,224,122,128
"33017",8,0,0,0,0,0,0,0,5,16,25,23,42,22,30,36,41
"33019",0,0,0,0,0,0,0,0,1,2,3,1,3,1,1,2,2
"34001",81,0,0,0,0,0,0,0,6,25,113,140,185,399,322,368,280
"34003",135,0,0,0,0,0,7,77,617,2208,4624,2893,2930,1895,1209,620,438
"34005",217,0,0,0,0,0,2,3,37,160,531,474,558,778,664,490,303
"34007",279,0,0,0,0,0,1,2,48,177,508,741,902,906,966,792,601
"34009",27,0,0,0,0,0,0,0,3,9,82,75,48,82,70,102,47
"34011",162,0,0,0,0,0,0,0,2,16,53,130,159,299,326,442,332
"34013",328,0,0,0,0,0,0,32,310,1558,3178,3134,2916,2062,1650,818,1028
"34015",96,0,0,0,0,0,0,2,17,95,197,276,221,371,288,243,225
"34017",276,0,0,0,0,0,1,23,210,1372,3343,3293,3394,2673,1790,876,646
"34019",53,0,0,0,0,0,0,4,21,72,137,115,73,151,106,50,156
"34021",277,0,0,0,0,0,0,9,49,210,569,894,1022,852,1138,683,592
"34023",331,0,0,0,0,0,0,22,255,1000,2440,2596,2454,2335,2040,979,713
"34025",225,0,0,0,0,0,2,20,266,852,1630,1233,944,879,664,551,429
"34027",71,0,0,0,0,0,0,7,197,637,1398,1185,1011,693,497,283,192
"34029",218,0,0,0,0,0,0,4,176,842,1619,1192,1203,1115,909,573,434
"34031",233,0,0,0,0,0,1,9,206,1078,2807,2337,2503,2814,2042,919,655
"34033",53,0,0,0,0,0,0,0,1,11,19,42,54,92,128,71,52
"34035",104,0,0,0,0,0,0,7,95,311,620,878,688,679,542,295,197
"34037",12,0,0,0,0,0,0,0,18,114,199,204,177,170,105,51,25
"34039",160,0,0,0,0,0,1,14,231,1172,2940,2907,3024,1899,1315,700,828
"34041",27,0,0,0,0,0,0,0,15,61,179,187,200,206,134,79,30
"35001",88,0,0,0,0,0,0,14,29,86,178,148,111,172,225,148,114
"35003",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"35005",4,0,0,0,0,0,0,0,3,7,5,4,2,1,3,3,3
"35006",14,0,0,0,0,0,0,0,1,1,13,10,8,13,28,15,19
"35007",0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
"35009",2,0,0,0,0,0,0,0,1,2,5,2,0,3,7,12,11
"35011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35013",51,0,0,0,0,0,0,0,13,5,17,15,23,56,44,72,74
"35015",0,0,0,0,0,0,0,0,0,4,0,3,3,2,1,1,3
"35017",0,0,0,0,0,0,0,0,0,0,4,6,4,0,1,0,1
"35019",0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,2,2
"35021",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"35023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"35025",3,0,0,0,0,0,0,0,1,1,0,0,0,8,2,3,3
"35027",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"35028",0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0
"35029",0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,0
"35031",99,0,0,0,0,0,0,0,3,13,39,136,225,404,454,354,359
"35033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35035",4,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,0
"35037",0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0
"35039",3,0,0,0,0,0,0,0,0,4,2,1,4,3,10,4,5
"35041",5,0,0,0,0,0,0,0,0,1,0,0,0,7,2,2,14
"35043",31,0,0,0,0,0,0,2,5,22,99,116,73,66,43,48,24
"35045",82,0,0,0,0,0,0,0,3,29,75,66,120,215,298,343,259
"35047",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,3
"35049",3,0,0,0,0,0,0,4,10,28,24,10,10,12,10,4,14
"35051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"35053",0,0,0,0,0,0,0,2,0,1,2,9,17,10,7,1,0
"35055",0,0,0,0,0,0,0,1,2,8,3,1,1,1,3,1,1
"35057",0,0,0,0,0,0,0,0,0,3,4,3,3,2,2,1,1
"35059",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"35061",2,0,0,0,0,0,0,0,0,5,2,13,13,9,11,4,11
"36001",101,0,0,0,0,0,0,23,123,80,107,202,169,305,285,185,176
"36003",0,0,0,0,0,0,0,2,0,5,10,11,2,5,0,7,2
"36005",496,0,0,0,0,0,3,93,2232,5486,7534,7918,6876,5852,3482,1965,1829
"36007",39,0,0,0,0,0,0,1,8,29,48,60,59,61,72,41,50
"36009",5,0,0,0,0,0,0,0,0,6,7,19,3,10,8,8,8
"36011",5,0,0,0,0,0,0,0,2,1,11,19,3,12,3,9,8
"36013",14,0,0,0,0,0,0,0,0,6,10,7,2,5,7,5,7
"36015",1,0,0,0,0,0,0,0,1,19,29,15,11,38,13,5,3
"36017",0,0,0,0,0,0,0,0,3,16,32,17,11,16,5,12,6
"36019",0,0,0,0,0,0,0,1,7,13,16,8,6,8,10,8,17
"36021",6,0,0,0,0,0,0,0,11,19,31,23,29,41,75,85,36
"36023",1,0,0,0,0,0,0,0,2,6,8,6,3,3,0,2,6
"36025",3,0,0,0,0,0,0,1,2,13,20,9,4,10,3,3,4
"36027",57,0,0,0,0,0,0,16,108,360,765,685,397,486,334,248,311
"36029",360,0,0,0,0,0,0,7,100,331,797,433,479,942,802,639,507
"36031",2,0,0,0,0,0,0,0,3,1,3,5,9,5,4,2,2
"36033",1,0,0,0,0,0,0,0,0,9,1,3,0,1,2,1,1
"36035",7,0,0,0,0,0,0,0,1,0,12,9,5,39,31,38,47
"36037",7,0,0,0,0,0,0,0,1,9,23,43,45,28,10,15,8
"36039",1,0,0,0,0,0,0,2,2,12,8,42,21,25,54,40,8
"36041",0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0
"36043",3,0,0,0,0,0,0,1,3,8,15,12,11,8,9,14,11
"36045",1,0,0,0,0,0,0,0,2,10,27,8,7,6,3,5,3
"36047",958,0,0,0,0,0,10,147,4080,6923,9719,8427,8388,5893,3992,2752,2350
"36049",1,0,0,0,0,0,0,0,0,2,4,1,2,0,0,2,7
"36051",3,0,0,0,0,0,0,0,3,10,10,8,8,26,21,16,9
"36053",37,0,0,0,0,0,0,0,5,36,47,16,2,20,97,28,9
"36055",225,0,0,0,0,0,0,10,86,204,296,254,220,301,252,267,486
"36057",2,0,0,0,0,0,0,1,2,4,11,14,5,12,12,6,8
"36059",313,0,0,0,0,0,19,112,2738,5675,8066,8640,5829,4006,2067,1282,861
"36061",379,0,0,0,0,1,16,260,2610,3652,4473,3868,3819,2613,1742,1137,1102
"36063",52,0,0,0,0,0,0,0,11,35,80,71,63,126,122,163,174
"36065",43,0,0,0,0,0,0,0,8,32,78,111,55,127,163,102,109
"36067",163,0,0,0,0,0,0,2,58,134,141,96,83,228,260,306,357
"36069",28,0,0,0,0,0,0,1,6,15,11,28,11,18,7,10,45
"36071",154,0,0,0,0,0,0,15,524,1021,2039,1979,983,1813,770,488,356
"36073",7,0,0,0,0,0,0,0,0,6,9,16,22,27,19,34,35
"36075",7,0,0,0,0,0,0,0,2,13,16,10,8,14,5,8,13
"36077",0,0,0,0,0,0,0,0,1,17,16,10,5,16,2,0,0
"36079",28,0,0,0,0,0,0,2,65,120,179,192,47,327,99,67,61
"36081",728,0,0,0,0,0,4,244,4116,9505,10971,10213,7769,7107,4519,2943,2117
"36083",16,0,0,0,0,0,0,1,29,13,36,41,63,67,89,77,28
"36085",102,0,0,0,0,0,2,34,917,1401,2443,3163,2206,1350,801,452,300
"36087",107,0,0,0,0,0,6,16,649,2192,3127,2345,1233,1885,691,360,294
"36089",3,0,0,0,0,0,0,0,1,29,30,32,28,50,8,13,1
"36091",12,0,0,0,0,0,2,7,51,48,47,69,33,86,25,39,29
"36093",14,0,0,0,0,0,0,5,41,39,60,90,38,196,68,44,50
"36095",1,0,0,0,0,0,0,0,1,5,6,8,0,18,7,1,2
"36097",1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,1,2
"36099",3,0,0,0,0,0,0,0,0,2,8,8,0,20,8,3,2
"36101",4,0,0,0,0,0,0,0,5,19,51,72,23,40,11,8,7
"36103",345,0,0,0,0,0,1,83,1796,4833,7804,7945,5692,4570,2551,1787,1265
"36105",29,0,0,0,0,0,0,1,29,79,161,145,140,214,215,135,139
"36107",5,0,0,0,0,0,0,1,0,6,1,16,13,45,10,15,6
"36109",5,0,0,0,0,0,0,1,15,50,31,15,7,7,3,3,10
"36111",30,0,0,0,0,0,1,8,38,164,187,292,203,337,127,108,100
"36113",11,0,0,0,0,0,0,0,2,16,13,46,25,48,42,29,14
"36115",4,0,0,0,0,0,0,0,3,7,9,21,28,63,57,22,10
"36117",6,0,0,0,0,0,0,0,6,14,15,13,3,19,8,5,15
"36119",365,0,0,0,0,1,107,272,3511,6076,4837,5387,4465,3589,1995,1232,930
"36121",0,0,0,0,0,0,0,1,3,5,14,9,4,27,7,7,2
"36123",8,0,0,0,0,0,0,0,0,0,1,5,4,7,2,2,5
"37001",23,0,0,0,0,0,0,0,2,5,17,18,10,40,34,54,43
"37003",2,0,0,0,0,0,0,0,0,2,0,1,0,1,1,8,8
"37005",0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,4
"37007",5,0,0,0,0,0,0,0,0,1,5,5,7,4,8,4,15
"37009",3,0,0,0,0,0,0,0,0,0,2,2,0,0,1,9,14
"37011",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"37013",2,0,0,0,0,0,0,0,0,4,5,4,2,5,1,4,5
"37015",13,0,0,0,0,0,0,0,0,6,3,6,9,14,13,16,28
"37017",13,0,0,0,0,0,0,0,0,0,1,0,3,9,21,26,18
"37019",9,0,0,0,0,0,0,1,4,9,12,9,2,6,6,1,9
"37021",64,0,0,0,0,0,0,0,5,15,13,4,9,7,25,25,79
"37023",42,0,0,0,0,0,0,0,0,5,24,30,16,14,28,29,60
"37025",31,0,0,0,0,0,0,1,7,37,36,109,26,42,60,38,33
"37027",6,0,0,0,0,0,0,0,0,3,7,9,4,9,11,20,27
"37029",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"37031",0,0,0,0,0,0,0,0,4,7,6,4,0,6,0,5,3
"37033",4,0,0,0,0,0,0,0,0,1,1,1,5,10,16,6,5
"37035",17,0,0,0,0,0,0,0,4,10,13,8,8,8,8,24,34
"37037",23,0,0,0,0,0,1,0,2,13,5,54,56,143,129,58,80
"37039",3,0,0,0,0,0,0,0,3,4,2,3,2,2,1,0,0
"37041",0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,5,3
"37043",0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0
"37045",8,0,0,0,0,0,0,0,0,6,17,16,5,2,2,2,5
"37047",27,0,0,0,0,0,0,0,0,2,11,24,24,33,73,45,39
"37049",9,0,0,0,0,0,0,1,1,4,12,11,7,3,4,12,78
"37051",41,0,0,0,0,0,0,0,2,16,44,24,41,91,72,78,132
"37053",0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,2
"37055",0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,3,1
"37057",26,0,0,0,0,0,0,0,2,20,48,16,10,64,23,44,79
"37059",10,0,0,0,0,0,0,0,1,10,9,2,2,5,2,6,15
"37061",83,0,0,0,0,0,0,0,0,1,6,10,15,42,58,134,196
"37063",109,0,0,0,0,0,0,1,62,59,83,92,101,304,71,114,166
"37065",6,0,0,0,0,0,0,0,0,3,8,20,26,19,47,33,14
"37067",113,0,0,0,0,0,0,2,10,29,63,17,7,51,108,110,339
"37069",9,0,0,0,0,0,0,0,5,6,6,49,8,26,6,8,15
"37071",12,0,0,0,0,0,0,0,3,24,31,28,32,19,10,29,32
"37073",0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,2,3
"37075",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"37077",24,0,0,0,0,0,0,0,1,8,67,21,17,19,26,11,32
"37079",8,0,0,0,0,0,0,0,0,3,6,3,2,1,7,15,13
"37081",63,0,0,0,0,0,0,0,16,34,69,18,53,128,146,162,275
"37083",20,0,0,0,0,0,0,0,0,4,8,13,8,19,17,25,25
"37085",6,0,0,0,0,0,0,3,6,8,15,17,13,83,43,40,24
"37087",9,0,0,0,0,0,0,0,0,0,3,0,2,1,9,3,8
"37089",10,0,0,0,0,0,0,0,2,16,32,47,32,26,55,27,58
"37091",2,0,0,0,0,0,0,0,0,4,0,0,6,22,13,4,10
"37093",15,0,0,0,0,0,0,0,2,2,8,8,5,42,34,22,37
"37095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"37097",13,0,0,0,0,0,0,1,8,16,29,16,16,16,26,30,41
"37099",0,0,0,0,0,0,0,0,0,0,0,2,1,7,8,3,3
"37101",26,0,0,0,0,0,0,2,2,10,33,57,17,19,33,41,55
"37103",4,0,0,0,0,0,0,0,0,0,0,7,2,3,6,1,3
"37105",17,0,0,0,0,0,0,0,1,1,2,10,30,83,80,71,55
"37107",15,0,0,0,0,0,0,0,0,3,7,4,12,30,34,34,36
"37109",6,0,0,0,0,0,0,0,1,3,7,4,6,4,10,5,10
"37111",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29
"37113",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"37115",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"37117",11,0,0,0,0,0,0,0,0,1,3,3,4,5,5,8,8
"37119",237,0,0,0,0,0,0,7,97,316,390,183,143,0,622,390,569
"37121",2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2
"37123",13,0,0,0,0,0,0,0,1,4,5,4,4,10,10,5,22
"37125",6,0,0,0,0,0,0,0,2,6,2,56,1,2,24,17,9
"37127",10,0,0,0,0,0,0,0,1,8,15,15,24,19,20,27,27
"37129",9,0,0,0,0,0,0,0,4,23,20,8,7,12,9,21,30
"37131",4,0,0,0,0,0,0,0,0,30,21,12,10,8,10,17,23
"37133",4,0,0,0,0,0,0,1,2,4,16,6,4,10,8,7,21
"37135",8,0,0,0,0,0,0,0,11,23,39,82,34,20,21,28,25
"37137",1,0,0,0,0,0,0,0,0,1,2,3,0,1,1,0,1
"37139",8,0,0,0,0,0,0,0,1,3,5,6,17,3,3,42,7
"37141",11,0,0,0,0,0,0,0,0,0,2,3,4,1,6,22,12
"37143",0,0,0,0,0,0,0,0,0,1,1,6,0,4,2,5,3
"37145",0,0,0,0,0,0,0,0,0,1,6,4,6,2,4,8,3
"37147",25,0,0,0,0,0,0,0,5,21,18,24,28,19,29,34,43
"37149",0,0,0,0,0,0,0,0,0,3,5,1,1,7,9,3,6
"37151",59,0,0,0,0,0,0,0,2,15,18,20,23,76,101,100,114
"37153",17,0,0,0,0,0,0,0,0,0,1,11,8,20,21,30,24
"37155",99,0,0,0,0,0,0,0,1,1,4,4,18,78,143,168,130
"37157",11,0,0,0,0,0,0,0,0,0,8,7,5,4,6,13,5
"37159",25,0,0,0,0,0,0,0,5,18,39,139,53,99,64,70,73
"37161",5,0,0,0,0,0,0,0,0,4,15,24,37,40,25,6,3
"37163",80,0,0,0,0,0,0,1,0,0,3,9,8,23,50,76,95
"37165",5,0,0,0,0,0,0,0,1,1,1,6,4,11,6,13,12
"37167",5,0,0,0,0,0,0,0,1,4,3,9,4,7,1,1,2
"37169",3,0,0,0,0,0,0,0,0,0,8,1,1,0,0,4,25
"37171",21,0,0,0,0,0,0,0,0,2,8,0,2,0,8,25,56
"37173",4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"37175",1,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,1
"37177",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"37179",12,0,0,0,0,0,0,0,13,28,42,27,61,40,60,30,59
"37181",18,0,0,0,0,0,0,0,2,2,8,9,13,46,39,49,29
"37183",117,0,0,0,0,1,6,8,39,132,150,165,110,158,150,142,211
