"fips","1.28.20","2.12.20","2.19.20","2.25.20","2.5.20","3.11.20","3.18.20","3.24.20","3.30.20","3.9.20","4.15.20","4.21.20","4.28.20","4.7.20","5.13.20","5.2.20","5.6.20"
"18057",0,0,0,0,0,0,0,0,0,0,10,17,12,2,33,10,7
"18059",3,0,0,0,0,0,0,0,0,2,0,4,1,0,5,7,5
"18061",2,0,0,0,0,0,0,0,0,0,1,1,0,1,6,4,5
"18063",2,0,0,0,0,0,0,0,0,1,4,6,7,2,24,11,6
"18065",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
"18067",3,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,5
"18069",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"18071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18073",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18079",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"18081",5,0,0,0,0,0,0,1,2,0,4,14,18,1,35,16,6
"18083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18085",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18087",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"18089",22,0,0,0,0,0,0,0,0,5,6,20,23,3,46,25,16
"18091",4,0,0,0,0,0,0,0,0,0,3,0,2,0,3,4,4
"18093",0,0,0,0,0,0,0,0,0,0,5,2,2,0,5,2,5
"18095",0,0,0,0,0,0,0,0,0,1,10,5,18,0,21,2,0
"18097",31,0,0,0,0,0,0,1,2,14,31,93,65,8,160,55,68
"18099",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18105",1,0,0,0,0,0,0,0,0,0,0,1,4,0,3,1,0
"18107",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7
"18109",1,0,0,0,0,0,0,0,0,1,0,2,0,1,3,2,12
"18111",1,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,1
"18113",0,0,0,0,0,0,0,0,0,0,1,0,3,0,10,2,4
"18115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18117",2,0,0,0,0,0,0,0,0,0,2,1,1,0,9,5,1
"18119",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18127",6,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,4
"18129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18133",0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1
"18135",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"18137",0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0
"18139",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"18141",3,0,0,0,0,0,0,0,0,1,0,3,5,1,11,6,3
"18143",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"18145",1,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,3
"18147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18149",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"18151",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"18153",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18157",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"18159",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18163",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"18165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18167",1,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0
"18169",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"18171",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18173",1,0,0,0,0,0,0,0,0,0,0,2,3,3,10,2,5
"18175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"18177",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0
"18179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18181",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"18183",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"19001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19005",0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0
"19007",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"19009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19011",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"19013",6,0,0,0,0,0,0,0,0,0,0,0,2,10,6,10,3
"19015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19017",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
"19019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19033",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19043",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"19045",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"19047",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"19049",2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
"19051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19057",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"19059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19061",6,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,3
"19063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"19079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19087",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"19089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19099",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
"19101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19103",0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0
"19105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19113",2,0,0,0,0,0,0,0,0,2,6,11,9,8,17,9,10
"19115",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
"19117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19121",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"19123",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"19125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19127",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
"19129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19135",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19139",2,0,0,0,0,0,0,0,0,1,0,1,2,4,8,8,9
"19141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19153",9,0,0,0,0,0,0,0,0,0,5,0,11,15,11,22,19
"19155",2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"19157",0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1
"19159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19163",1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0
"19165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19169",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"19171",5,0,0,0,0,0,0,0,0,0,2,0,4,1,4,2,5
"19173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19179",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"19181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19183",0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,1
"19185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19193",6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,6
"19195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20009",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20011",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20027",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"20029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20031",0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0
"20033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20035",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"20037",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"20039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20055",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2
"20057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1
"20059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20079",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"20081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20091",3,0,0,0,0,0,0,0,1,2,7,6,14,10,5,9,2
"20093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20103",0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,1
"20105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20111",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
"20113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20115",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"20117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20125",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"20127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"20163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20169",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"20171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20173",1,0,0,0,0,0,0,0,0,1,0,2,1,2,9,5,0
"20175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20177",1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0
"20179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20191",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"20193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20209",1,0,0,0,0,0,0,1,0,3,6,20,14,9,11,1,5
"21001",1,0,0,0,0,0,0,0,0,0,1,1,2,6,3,0,4
"21003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"21005",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"21007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21009",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"21013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21015",1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,5
"21017",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21019",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"21021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21027",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"21029",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
"21031",0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0
"21033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21035",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"21037",0,0,0,0,0,0,0,0,0,1,2,2,1,3,0,0,2
"21039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"21041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21047",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"21049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21055",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"21057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21059",0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2
"21061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
"21063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21067",1,0,0,0,0,0,0,0,1,2,4,0,0,2,0,1,2
"21069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21081",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"21083",1,0,0,0,0,0,0,0,0,0,0,0,6,7,1,4,0
"21085",0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2
"21087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"21095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21101",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"21103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21107",1,0,0,0,0,0,0,0,0,1,1,6,8,5,3,3,0
"21109",1,0,0,0,0,0,0,0,0,0,0,1,3,2,4,2,0
"21111",10,0,0,0,0,0,0,0,1,7,19,22,21,15,20,10,16
"21113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21117",0,0,0,0,0,0,0,0,0,1,7,2,3,7,4,6,2
"21119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21125",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"21127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21137",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"21139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"21143",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"21145",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"21147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21149",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"21151",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"21153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"21159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21163",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"21165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21177",0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1
"21179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21185",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
